,dataElement,period,orgUnit,categoryOptionCombo,attributeOptionCombo,value,storedBy,created,lastUpdated,followup
126,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alao HC II,"5-9Yrs, Male",Lf2Axb9E6B4,14,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
127,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alao HC II,"24-59Mths, Female",Lf2Axb9E6B4,19,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
128,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alao HC II,"6-23Mths, Male",Lf2Axb9E6B4,10,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
129,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akwangi HC II,"5-9Yrs, Female",Lf2Axb9E6B4,25,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
130,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akwangi HC II,"6-23Mths, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
131,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akwangi HC II,"24-59Mths, Male",Lf2Axb9E6B4,20,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
132,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akwangi HC II,"5-9Yrs, Male",Lf2Axb9E6B4,14,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
133,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akwangi HC II,"24-59Mths, Female",Lf2Axb9E6B4,19,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
134,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akwangi HC II,"6-23Mths, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
135,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere (Amuria) HC II,"5-9Yrs, Female",Lf2Axb9E6B4,18,carapai,2021-11-24T15:04:40.000+0000,2021-11-24T15:04:40.000+0000,False
136,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere (Amuria) HC II,"6-23Mths, Female",Lf2Axb9E6B4,9,carapai,2021-11-24T15:04:40.000+0000,2021-11-24T15:04:40.000+0000,False
137,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere (Amuria) HC II,"24-59Mths, Male",Lf2Axb9E6B4,10,carapai,2021-11-24T15:04:40.000+0000,2021-11-24T15:04:40.000+0000,False
138,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere (Amuria) HC II,"5-9Yrs, Male",Lf2Axb9E6B4,9,carapai,2021-11-24T15:04:40.000+0000,2021-11-24T15:04:40.000+0000,False
139,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere (Amuria) HC II,"24-59Mths, Female",Lf2Axb9E6B4,6,carapai,2021-11-24T15:04:40.000+0000,2021-11-24T15:04:40.000+0000,False
140,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere (Amuria) HC II,"6-23Mths, Male",Lf2Axb9E6B4,12,carapai,2021-11-24T15:04:40.000+0000,2021-11-24T15:04:40.000+0000,False
141,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akoboi HC II,"5-9Yrs, Female",Lf2Axb9E6B4,63,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
142,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akoboi HC II,"6-23Mths, Female",Lf2Axb9E6B4,8,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
143,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akoboi HC II,"24-59Mths, Male",Lf2Axb9E6B4,12,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
144,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akoboi HC II,"5-9Yrs, Male",Lf2Axb9E6B4,31,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
145,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akoboi HC II,"24-59Mths, Female",Lf2Axb9E6B4,20,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
146,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akurao HC II,"5-9Yrs, Female",Lf2Axb9E6B4,91,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
147,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akurao HC II,"6-23Mths, Female",Lf2Axb9E6B4,23,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
148,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akurao HC II,"24-59Mths, Male",Lf2Axb9E6B4,46,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
149,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akurao HC II,"5-9Yrs, Male",Lf2Axb9E6B4,76,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
150,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akurao HC II,"24-59Mths, Female",Lf2Axb9E6B4,43,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
151,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akurao HC II,"6-23Mths, Male",Lf2Axb9E6B4,25,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
152,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere HC II,"5-9Yrs, Female",Lf2Axb9E6B4,38,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
153,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere HC II,"5-9Yrs, Female",TFRceXDkJ95,110,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
154,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere HC II,"6-23Mths, Female",Lf2Axb9E6B4,8,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
155,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere HC II,"6-23Mths, Female",TFRceXDkJ95,34,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
156,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere HC II,"24-59Mths, Male",Lf2Axb9E6B4,18,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
157,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere HC II,"24-59Mths, Male",TFRceXDkJ95,52,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
158,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere HC II,"5-9Yrs, Male",Lf2Axb9E6B4,38,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
159,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere HC II,"5-9Yrs, Male",TFRceXDkJ95,102,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
160,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere HC II,"24-59Mths, Female",Lf2Axb9E6B4,30,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
161,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere HC II,"24-59Mths, Female",TFRceXDkJ95,54,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
162,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere HC II,"6-23Mths, Male",Lf2Axb9E6B4,12,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
163,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alere HC II,"6-23Mths, Male",TFRceXDkJ95,20,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
164,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akworo HC III,"5-9Yrs, Female",Lf2Axb9E6B4,60,carapai,2021-11-24T18:05:40.000+0000,2021-11-24T18:05:40.000+0000,False
165,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akworo HC III,"24-59Mths, Male",Lf2Axb9E6B4,200,carapai,2021-11-24T18:05:40.000+0000,2021-11-24T18:05:40.000+0000,False
166,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akworo HC III,"5-9Yrs, Male",Lf2Axb9E6B4,60,carapai,2021-11-24T18:05:40.000+0000,2021-11-24T18:05:40.000+0000,False
167,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Akworo HC III,"24-59Mths, Female",Lf2Axb9E6B4,150,carapai,2021-11-24T18:05:40.000+0000,2021-11-24T18:05:40.000+0000,False
168,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alangi HC III,"5-9Yrs, Female",Lf2Axb9E6B4,69,carapai,2021-11-24T18:10:00.000+0000,2021-11-24T18:10:00.000+0000,False
169,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alangi HC III,"6-23Mths, Female",Lf2Axb9E6B4,41,carapai,2021-11-24T18:10:00.000+0000,2021-11-24T18:10:00.000+0000,False
170,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alangi HC III,"24-59Mths, Male",Lf2Axb9E6B4,47,carapai,2021-11-24T18:10:00.000+0000,2021-11-24T18:10:00.000+0000,False
171,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alangi HC III,"5-9Yrs, Male",Lf2Axb9E6B4,71,carapai,2021-11-24T18:10:00.000+0000,2021-11-24T18:10:00.000+0000,False
172,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alangi HC III,"24-59Mths, Female",Lf2Axb9E6B4,42,carapai,2021-11-24T18:10:00.000+0000,2021-11-24T18:10:00.000+0000,False
173,105-NA01a1. Clients(<10) who received nutrition assessment in this month - MUAC Tape,202101,Alangi HC III,"6-23Mths, Male",Lf2Axb9E6B4,37,carapai,2021-11-24T18:10:00.000+0000,2021-11-24T18:10:00.000+0000,False
174,105-EC08. Refractive errors,202101,Alanyi HC III,"10-19Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
175,105-OA02. Re-attendance,202101,Akuna Laber HC III,"20+Yrs, Male",Lf2Axb9E6B4,2,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
176,105-OA02. Re-attendance,202101,Akuna Laber HC III,"20+Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
177,105-OA02. Re-attendance,202101,Akurumor HC II,"20+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
178,105-OA02. Re-attendance,202101,Akurumor HC II,"20+Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
179,105-OA02. Re-attendance,202101,Alero HC III,"10-19Yrs, Male",Lf2Axb9E6B4,7,carapai,2021-11-24T18:06:06.000+0000,2021-11-24T18:06:06.000+0000,False
180,105-OA02. Re-attendance,202101,Alero HC III,"20+Yrs, Male",Lf2Axb9E6B4,8,carapai,2021-11-24T18:06:06.000+0000,2021-11-24T18:06:06.000+0000,False
181,105-OA02. Re-attendance,202101,Alero HC III,"5-9Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T18:06:06.000+0000,2021-11-24T18:06:06.000+0000,False
182,105-OA02. Re-attendance,202101,Alero HC III,"20+Yrs, Female",Lf2Axb9E6B4,14,carapai,2021-11-24T18:06:06.000+0000,2021-11-24T18:06:06.000+0000,False
183,105-OA02. Re-attendance,202101,Alero HC III,"5-9Yrs, Male",Lf2Axb9E6B4,2,carapai,2021-11-24T18:06:06.000+0000,2021-11-24T18:06:06.000+0000,False
184,105-OA02. Re-attendance,202101,Alero HC III,"10-19Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T18:06:06.000+0000,2021-11-24T18:06:06.000+0000,False
185,105-OA02. Re-attendance,202101,Alerek HC III,"0-28Dys, Female",Lf2Axb9E6B4,0,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
186,105-OA02. Re-attendance,202101,Alerek HC III,"10-19Yrs, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
187,105-OA02. Re-attendance,202101,Alerek HC III,"0-28Dys, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
188,105-OA02. Re-attendance,202101,Alerek HC III,"20+Yrs, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
189,105-OA02. Re-attendance,202101,Alerek HC III,"5-9Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
190,105-OA02. Re-attendance,202101,Alerek HC III,"20+Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
191,105-OA02. Re-attendance,202101,Alerek HC III,"29Dys-4Yrs, Male",Lf2Axb9E6B4,2,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
192,105-OA02. Re-attendance,202101,Alerek HC III,"5-9Yrs, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
193,105-OA02. Re-attendance,202101,Alerek HC III,"29Dys-4Yrs, Female",Lf2Axb9E6B4,6,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
194,105-OA02. Re-attendance,202101,Alerek HC III,"10-19Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
195,105-OA02. Re-attendance,202101,Alakas HC II,"0-28Dys, Female",Lf2Axb9E6B4,0,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
196,105-OA02. Re-attendance,202101,Alakas HC II,"10-19Yrs, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
197,105-OA02. Re-attendance,202101,Alakas HC II,"0-28Dys, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
198,105-OA02. Re-attendance,202101,Alakas HC II,"20+Yrs, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
199,105-OA02. Re-attendance,202101,Alakas HC II,"5-9Yrs, Female",Lf2Axb9E6B4,0,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
200,105-OA02. Re-attendance,202101,Alakas HC II,"20+Yrs, Female",Lf2Axb9E6B4,0,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
201,105-OA02. Re-attendance,202101,Alakas HC II,"29Dys-4Yrs, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
202,105-OA02. Re-attendance,202101,Alakas HC II,"5-9Yrs, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
203,105-OA02. Re-attendance,202101,Alakas HC II,"29Dys-4Yrs, Female",Lf2Axb9E6B4,0,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
204,105-OA02. Re-attendance,202101,Alakas HC II,"10-19Yrs, Female",Lf2Axb9E6B4,0,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
205,105-OA02. Re-attendance,202101,Alanyi HC III,"10-19Yrs, Male",Lf2Axb9E6B4,3,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
206,105-OA02. Re-attendance,202101,Alanyi HC III,"20+Yrs, Male",Lf2Axb9E6B4,27,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
207,105-OA02. Re-attendance,202101,Alanyi HC III,"5-9Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
208,105-OA02. Re-attendance,202101,Alanyi HC III,"20+Yrs, Female",Lf2Axb9E6B4,27,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
209,105-OA02. Re-attendance,202101,Alanyi HC III,"29Dys-4Yrs, Male",Lf2Axb9E6B4,13,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
210,105-OA02. Re-attendance,202101,Alanyi HC III,"5-9Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
211,105-OA02. Re-attendance,202101,Alanyi HC III,"29Dys-4Yrs, Female",Lf2Axb9E6B4,12,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
212,105-OA02. Re-attendance,202101,Alanyi HC III,"10-19Yrs, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
213,105-OA02. Re-attendance,202101,Akura HC II,"20+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
214,105-OA02. Re-attendance,202101,Akura HC II,"5-9Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
215,105-OA02. Re-attendance,202101,Akura HC II,"20+Yrs, Female",Lf2Axb9E6B4,4,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
216,105-OA02. Re-attendance,202101,Akura HC II,"29Dys-4Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
217,105-OA02. Re-attendance,202101,Alebtong HC IV,"10-19Yrs, Male",Lf2Axb9E6B4,3,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
218,105-OA02. Re-attendance,202101,Alebtong HC IV,"20+Yrs, Male",Lf2Axb9E6B4,16,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
219,105-OA02. Re-attendance,202101,Alebtong HC IV,"5-9Yrs, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
220,105-OA02. Re-attendance,202101,Alebtong HC IV,"20+Yrs, Female",Lf2Axb9E6B4,33,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
221,105-OA02. Re-attendance,202101,Alebtong HC IV,"29Dys-4Yrs, Male",Lf2Axb9E6B4,4,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
222,105-OA02. Re-attendance,202101,Alebtong HC IV,"5-9Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
223,105-OA02. Re-attendance,202101,Alebtong HC IV,"29Dys-4Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
224,105-OA02. Re-attendance,202101,Alebtong HC IV,"10-19Yrs, Female",Lf2Axb9E6B4,4,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
225,105-OA02. Re-attendance,202101,Alelluyah Joint Maternity Clinic,"20+Yrs, Female",Lf2Axb9E6B4,4,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
226,105-OA02. Re-attendance,202101,Alemere Medical Aid HC II,"20+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T14:21:39.000+0000,2021-11-24T14:21:39.000+0000,False
227,105-OA02. Re-attendance,202101,Alemere Medical Aid HC II,"5-9Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T14:21:39.000+0000,2021-11-24T14:21:39.000+0000,False
228,105-OA02. Re-attendance,202101,Akokoro HC III,"20+Yrs, Male",Lf2Axb9E6B4,8,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
229,105-OA02. Re-attendance,202101,Akokoro HC III,"5-9Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
230,105-OA02. Re-attendance,202101,Akokoro HC III,"20+Yrs, Female",Lf2Axb9E6B4,6,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
231,105-OA02. Re-attendance,202101,Akokoro HC III,"29Dys-4Yrs, Male",Lf2Axb9E6B4,8,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
232,105-OA02. Re-attendance,202101,Akokoro HC III,"5-9Yrs, Male",Lf2Axb9E6B4,2,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
233,105-OA02. Re-attendance,202101,Akokoro HC III,"29Dys-4Yrs, Female",Lf2Axb9E6B4,6,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
234,105-OA02. Re-attendance,202101,Akokoro HC III,"10-19Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
235,105-OA02. Re-attendance,202101,Alado HC II,"20+Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
236,105-OA02. Re-attendance,202101,Alado HC II,"5-9Yrs, Male",Lf2Axb9E6B4,2,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
237,105-OA02. Re-attendance,202101,Alado HC II,"10-19Yrs, Female",Lf2Axb9E6B4,4,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
238,105-OA02. Re-attendance,202101,Akoboi HC II,"29Dys-4Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
239,105-OA02. Re-attendance,202101,Akurao HC II,"0-28Dys, Female",Lf2Axb9E6B4,0,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
240,105-OA02. Re-attendance,202101,Akurao HC II,"10-19Yrs, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
241,105-OA02. Re-attendance,202101,Akurao HC II,"0-28Dys, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
